applicant_id,oy,kirim,chiqim,naqd_yechish,oy_oxiri_qoldiq
A002004,2024-06,13874409,10112818,2555936,4475896
A002004,2024-07,13933018,9169523,2394319,2501088
A002004,2024-08,13886467,8665760,3793213,4559197
A002004,2024-09,14155199,12100302,3739649,0
A002004,2024-10,14381215,11062279,2995704,1380282
A002004,2024-11,14282801,10227726,4106721,271532
A002004,2024-12,13923771,7389280,2400720,1479312
A002004,2024-12,15050051,7198556,2153015,0
A002004,2025-01,13806475,12917506,5216173,4404462
A002005,2024-03,5487663,3825563,392288,343583
A002005,2024-04,5506617,2710588,1181056,0
A002005,2024-05,8407322,7827886,430324,0
A002005,2024-06,2263441,1775157,328160,0
A002005,2024-07,9218168,7666512,2766368,1798914
A002005,2024-08,4885323,4036056,1067176,0
A002005,2024-09,4029867,3467507,1285125,713305
A002005,2024-10,6736770,5739985,403660,1415708
A002005,2024-11,6905807,5288921,2092039,2127183
A002005,2024-12,6386635,3898077,2033747,519419
A002005,2024-12,6313979,3143303,1756925,354100
A002005,2025-01,4737179,3851934,57060,365970
A002006,2024-03,8914476,7810717,566986,1624616
A002006,2024-04,9016007,7311511,3369988,1021543
A002006,2024-05,8533741,5954257,1950523,489163
A002006,2024-06,9157682,5390915,517544,908293
A002006,2024-07,9022920,4914403,1897976,2958425
A002006,2024-08,9285893,8354798,1978566,2466552
A002006,2024-09,8402931,4300199,1057561,2704171
A002006,2024-10,8716033,4349318,274630,2100012
A002006,2024-11,8917561,7521648,652535,1572271
A002006,2024-12,9086517,7484479,2092738,0
A002006,2024-12,8890836,6465998,3334070,0
A002006,2025-01,8996332,6672332,3102990,2973632
A002007,2024-03,4947204,4344544,1935766,0
A002007,2024-04,5375946,2450693,1885060,287443
A002007,2024-05,5458970,3108545,755953,1490827
A002007,2024-06,5096425,3958413,914036,1238037
A002007,2024-07,5230653,3781277,1690808,931302
A002007,2024-08,5329437,2561612,1332263,1146052
A002007,2024-09,5397529,4142750,717322,78258
A002007,2024-10,5125336,3013129,1574803,604207
A002007,2024-11,5298411,3032434,1576264,1488981
A002007,2024-12,5344968,2806529,2103443,1796996
A002007,2024-12,5380797,4308028,598588,459140
A002007,2025-01,5104314,3587247,1643443,454012
A002008,2024-03,9614952,8084650,2878149,1824077
A002008,2024-04,9224977,7265559,3552736,1141447
A002008,2024-05,9716185,7406710,260290,3002583
A002008,2024-06,9524200,7023825,2901585,1135123
A002008,2024-07,9616952,8559491,2618846,2377526
A002008,2024-08,9796740,5581472,750567,0
A002008,2024-09,7839432,4050504,1173040,0
A002008,2024-10,10164779,4630904,2445649,2532728
A002008,2024-11,9727762,5621586,398486,2682769
A002008,2024-12,8035525,5287555,1870932,0
A002008,2024-12,7260675,4885080,1574008,968822
A002008,2025-01,9251273,5472623,2755583,1835979
A002009,2024-03,5741565,4751271,1037363,1915563
A002009,2024-04,5472596,3793626,114204,1477380
A002009,2024-05,5817451,3048425,338720,185238
A002009,2024-06,5430804,2505034,2121365,1185044
A002009,2024-07,5744008,5003917,1697972,191214
A002009,2024-08,5583110,2821849,1994276,0
A002009,2024-09,5279957,4250478,779755,1710990
A002009,2024-10,5589022,5205412,1069755,1327713
A002009,2024-11,5788708,5364557,358946,405595
A002009,2024-12,5799297,2621662,203399,1998319
A002009,2024-12,5378761,2996026,118549,1602742
A002009,2025-01,5829780,3471015,540934,1918587
A002010,2024-03,3196140,1709884,1028067,735633
A002010,2024-04,3235057,2522573,993079,511149
A002010,2024-05,3205624,1841724,499804,1077192
A002010,2024-06,3240586,2392870,488956,574601
A002010,2024-07,3402293,2175671,558858,100767
A002010,2024-08,3128431,1422253,300571,116177
A002010,2024-09,3326077,2077503,447251,227459
A002010,2024-10,3395760,2748286,922166,721687
A002010,2024-11,3178415,2160469,633655,411883
A002010,2024-12,3189847,2900151,788813,679143
A002010,2024-12,3298131,2360317,1293614,1117381
A002010,2025-01,3353097,1860501,170171,432773
A002011,2024-03,5739858,4995668,564511,0
A002011,2024-04,6351431,5901644,2155840,0
A002011,2024-05,6021799,3969380,217685,1971579
A002011,2024-06,6015847,3112392,1145763,1648298
A002011,2024-07,5805592,5481983,1589310,866542
A002011,2024-08,5953311,5268061,50670,859812
A002011,2024-09,5755784,4611027,837660,163929
A002011,2024-10,6200746,3909424,2318263,985887
A002011,2024-11,6331266,4204883,1754342,636875
A002011,2024-12,5712826,3066323,51889,1755671
A002011,2024-12,6112895,3722316,1980076,896663
A002011,2025-01,6269470,5289227,1897640,763504
A002012,2024-03,7979741,4062465,672350,791904
A002012,2024-04,7685580,6506794,1939303,169985
A002012,2024-05,7561105,6674026,1466221,532642
A002012,2024-06,7156523,5490334,216847,1738484
A002012,2024-07,7777716,4897915,197791,2716499
A002012,2024-08,7721902,5439961,1506342,224132
A002012,2024-09,7723064,4175310,104477,443170
A002012,2024-10,7273979,5073458,1387236,1462090
A002012,2024-11,7852735,6006318,82331,2034174
A002012,2024-12,7672119,4721273,968199,2358116
A002012,2024-12,7233849,5771309,2615350,93662
A002012,2025-01,7714325,5600451,1937574,0
A002013,2024-03,5108566,4666463,335692,1449810
A002013,2024-04,4569682,3285763,1134288,1314197
A002013,2024-05,3929216,2629644,1107746,723913
A002013,2024-06,6712177,5456624,732799,1720631
A002013,2024-07,4144366,3273496,713421,848001
A002013,2024-08,5708135,4513139,683468,1373414
A002013,2024-09,4583535,3359222,1746000,279866
A002013,2024-10,5264328,4991601,2052115,1800750
A002013,2024-11,4713698,3361592,1575189,1548371
A002013,2024-12,3682831,2251130,143443,1185429
A002013,2024-12,8208159,7594915,1592297,0
A002013,2025-01,5466954,4032015,796821,1245977
A002014,2024-03,3173486,2561518,609412,909778
A002014,2024-04,3229849,2810997,1054947,283782
A002014,2024-05,3113701,2202812,908635,73885
A002014,2024-06,3111708,2383361,896663,1033579
A002014,2024-07,3207099,2741875,1239621,783858
A002014,2024-08,3085881,1524327,898165,0
A002014,2024-09,3010646,1582817,1037211,269799
A002014,2024-10,3009171,1665659,1018224,518395
A002014,2024-11,3280967,1698438,1106429,763535
A002014,2024-12,3154975,2448902,13325,916473
A002014,2024-12,3152875,1887383,721252,657250
A002014,2025-01,3106254,1737499,684162,1034833
A002015,2024-03,8229631,5164863,2792416,35113
A002015,2024-04,7694398,3661618,1631215,1535108
A002015,2024-05,5746911,3618182,1357966,1901346
A002015,2024-06,5421457,4700164,927657,1189823
A002015,2024-07,4450778,2392921,1127014,1388025
A002015,2024-08,4311812,2428198,828259,423061
A002015,2024-09,7021159,5013903,1306287,777797
A002015,2024-10,6024176,3325308,1085573,8855
A002015,2024-11,9741112,8593135,2836244,2595465
A002015,2024-12,5961283,5244743,2197150,1940221
A002015,2024-12,4727902,3798880,122000,463232
A002015,2025-01,4995968,3938943,826098,1586837
A002016,2024-03,7304178,5760131,1078862,464097
A002016,2024-04,7240083,4420368,300172,2022891
A002016,2024-05,6747458,5350474,1008073,154310
A002016,2024-06,6839265,5519757,1592558,37280
A002016,2024-07,7420972,6420738,1624239,574387
A002016,2024-08,6860155,5601746,2226346,776927
A002016,2024-09,6762627,3693310,1582736,1220966
A002016,2024-10,7246485,5609658,402920,2244381
A002016,2024-11,6987650,6299207,970203,235527
A002016,2024-12,7062339,3386327,2024322,682031
A002016,2024-12,7167146,3293262,538005,714765
A002016,2025-01,7406813,4826771,2021205,1404569
A002017,2024-03,20157963,9742681,4775789,0
A002017,2024-04,11961480,5477078,191534,2558562
A002017,2024-05,13463027,9021542,420366,2303827
A002017,2024-06,9584353,8726598,29375,2106043
A002017,2024-07,14032839,10698695,2069407,2359364
A002017,2024-08,18628998,17453654,4151991,5526849
A002017,2024-09,9899876,5584170,2077546,2899674
A002017,2024-10,11906244,7603922,299208,0
A002017,2024-11,7848894,5224172,284449,1689957
A002017,2024-12,12769393,11054413,2065193,1878052
A002017,2024-12,12997210,10931005,3450978,0
A002017,2025-01,4057351,2432983,1059540,828074
A002018,2024-03,1935581,993411,259242,198390
A002018,2024-04,1951863,1411204,423993,563667
A002018,2024-05,1951407,1021424,230779,342335
A002018,2024-06,2001488,1299761,26127,224219
A002018,2024-07,1909572,1389105,124576,624277
A002018,2024-08,2075232,1746903,655575,534875
A002018,2024-09,1914059,1331812,505602,475681
A002018,2024-10,1925655,1310776,418832,148637
A002018,2024-11,2075574,1272363,106312,241783
A002018,2024-12,1913581,876235,538368,450079
A002018,2024-12,1965264,1238559,346389,572777
A002018,2025-01,1965272,1132724,360599,334939
A002019,2024-03,7795579,4680832,2835809,1192407
A002019,2024-04,7450197,5420136,1301033,82136
A002019,2024-05,7827776,4352941,672963,2199144
A002019,2024-06,7152002,3229126,1666361,0
A002019,2024-07,7221779,4278168,868578,0
A002019,2024-08,7548430,6159645,809213,440571
A002019,2024-09,7525060,5062959,1870492,57149
A002019,2024-10,7612169,3906851,2727302,28969
A002019,2024-11,7250031,5849487,1703520,2094784
A002019,2024-12,7821665,5129544,810933,1762588
A002019,2024-12,7766983,7075990,1731732,1026249
A002019,2025-01,7727215,5002353,1273413,265214
A002020,2024-03,8894417,7281242,1400560,2552570
A002020,2024-04,4551424,3602748,1722982,602999
A002020,2024-05,4861646,2196039,1252544,1254429
A002020,2024-06,4419918,3428941,323470,1348670
A002020,2024-07,4974871,3532208,1128408,1739567
A002020,2024-08,4923717,3497957,1601358,784426
A002020,2024-09,5558129,2581401,627862,1858476
A002020,2024-10,5142442,2593323,1741459,1534504
A002020,2024-11,4543393,3782911,241135,1308313
A002020,2024-12,4155680,2006618,1299394,1403420
A002020,2024-12,5640857,4102704,1813117,9195
A002020,2025-01,5462427,2779481,509656,833050
A002021,2024-03,5944792,3231077,1555347,1727305
A002021,2024-04,6121643,4020187,715247,1871307
A002021,2024-05,5774634,3584992,1299274,23044
A002021,2024-06,5885821,3309014,936577,836917
A002021,2024-07,5754299,4626051,1495970,1837394
A002021,2024-08,5907792,3286201,1563753,1039734
A002021,2024-09,5839380,5526834,1889883,1090856
A002021,2024-10,5971178,5245759,97191,1565028
A002021,2024-11,6046761,3798165,101645,2011366
A002021,2024-12,5776124,4519454,449400,1176799
A002021,2024-12,6073356,3002820,18030,1252462
A002021,2025-01,5956320,4875928,280420,1713671
A002022,2024-03,7391041,6344511,2754424,1252352
A002022,2024-04,7449657,4418523,1340857,0
A002022,2024-05,7220206,3870627,1255685,2070629
A002022,2024-06,7261025,3998364,113056,1618298
A002022,2024-07,7409856,4272066,1632319,1401635
A002022,2024-08,7076479,6704291,524367,0
A002022,2024-09,7228777,4984542,2349952,2366257
A002022,2024-10,7171413,3777941,1689601,156800
A002022,2024-11,7291355,5531971,2439276,1605756
A002022,2024-12,7091922,3398776,1543905,0
A002022,2024-12,7694741,5832559,1541370,937034
A002022,2025-01,7425425,3618943,1986081,12487
A002023,2024-03,4805724,3169667,77315,656348
A002023,2024-04,4919633,3141465,1819109,1142390
A002023,2024-05,4975020,3048423,318741,314421
A002023,2024-06,5027461,3549285,140116,1443733
A002023,2024-07,4921563,3912134,655048,304953
A002023,2024-08,4557266,2467686,1564972,67575
A002023,2024-09,4853148,2689681,1906654,141816
A002023,2024-10,4885038,3983703,614832,1093852
A002023,2024-11,4634388,3033529,1635700,797836
A002023,2024-12,4621332,2822305,68747,1129937
A002023,2024-12,4799652,3773303,1877032,778059
A002023,2025-01,4889629,4519455,398178,89889
A002024,2024-03,2419650,1093699,889923,523719
A002024,2024-04,2336564,1682275,507970,371079
A002024,2024-05,2482018,1789870,967049,598051
A002024,2024-06,2416065,1457579,757034,294352
A002024,2024-07,2470252,1337086,940187,561342
A002024,2024-08,2523238,2125084,49803,474046
A002024,2024-09,2377991,1792928,421033,770883
A002024,2024-10,2312270,1489967,15112,339576
A002024,2024-11,2315428,2083806,839092,780406
A002024,2024-12,2455413,2128224,892066,647896
A002024,2024-12,2479263,2003139,627559,437973
A002024,2025-01,2514992,1463646,216718,776295
A002025,2024-03,4487166,2441532,737364,369112
A002025,2024-04,3940596,1978516,416557,0
A002025,2024-05,2089776,1690264,20124,143518
A002025,2024-06,4067524,2179516,773237,1047878
A002025,2024-07,2141383,1494565,500766,483887
A002025,2024-08,2430269,1346250,255599,780282
A002025,2024-09,1246699,779663,302097,0
A002025,2024-10,2939743,2272039,495435,552951
A002025,2024-11,2409064,1406138,111409,563580
A002025,2024-12,2806709,1921944,941701,20961
A002025,2024-12,2621142,1495967,714165,429577
A002025,2025-01,1732633,1135343,67658,235086
A002026,2024-03,3972194,2197669,457222,401460
A002026,2024-04,1630252,1127896,470598,344964
A002026,2024-05,3545081,2882881,882751,875823
A002026,2024-06,2760841,1612995,253495,544494
A002026,2024-07,1355316,722787,115490,377487
A002026,2024-08,2008826,1790537,180630,445903
A002026,2024-09,3538812,2113010,218354,772099
A002026,2024-10,3898610,2213735,50024,0
A002026,2024-11,3097833,2300933,597142,0
A002026,2024-12,4024427,2465423,818677,421358
A002026,2024-12,3572786,1608268,738982,680537
A002026,2025-01,3704042,1749189,1120635,645818
A002027,2024-03,4426808,3390310,859972,1259233
A002027,2024-04,4244508,2204572,1106135,1007733
A002027,2024-05,4147641,2039354,435046,885200
A002027,2024-06,4286389,2865977,946623,900063
A002027,2024-07,4310720,2810306,833804,919314
A002027,2024-08,4048231,2591996,1607891,708970
A002027,2024-09,4425771,2051746,63159,1365305
A002027,2024-10,4094487,3616701,890429,648964
A002027,2024-11,4398510,3356685,120404,653745
A002027,2024-12,4090778,3440874,199644,1086764
A002027,2024-12,4218142,3261530,1052543,369747
A002027,2025-01,4096758,2598663,741048,1313693
A002028,2024-03,2172303,1301271,164520,622561
A002028,2024-04,4560153,3100026,186240,1098708
A002028,2024-05,2632556,1273817,549599,0
A002028,2024-06,2793570,2328735,373239,913448
A002028,2024-07,2961416,2357100,585766,589015
A002028,2024-08,1820800,1582532,312374,600179
A002028,2024-09,3130115,1807753,61741,643041
A002028,2024-10,2829293,2409678,211932,873759
A002028,2024-11,2072280,1597963,632540,180423
A002028,2024-12,2798748,2315867,163338,0
A002028,2024-12,1485287,697029,576212,422282
A002028,2025-01,2747354,1474104,696301,692545
A002029,2024-03,9981464,9245335,93718,504647
A002029,2024-04,10150920,7292709,2153445,2362443
A002029,2024-05,8033045,4228230,536325,0
A002029,2024-06,10598279,9010395,532439,3214503
A002029,2024-07,8065265,6037929,146771,2245748
A002029,2024-08,12493436,7675044,3294615,3704414
A002029,2024-09,9678581,8587329,3473261,3170729
A002029,2024-10,7754404,6295094,2327121,2675385
A002029,2024-11,10353932,7460375,252281,1039100
A002029,2024-12,10209716,8868126,1027723,1697435
A002029,2024-12,10705340,6986822,3325443,2885980
A002029,2025-01,9449482,5208309,2569283,3253635
A002030,2024-03,2367877,1242480,68167,13375
A002030,2024-04,2288106,1630085,315309,630750
A002030,2024-05,2368369,1870502,550295,103069
A002030,2024-06,2363015,1749656,637389,589995
A002030,2024-07,2391603,1290698,27839,490983
A002030,2024-08,2337541,2112676,232563,8835
A002030,2024-09,2296611,2012563,469137,146667
A002030,2024-10,2342459,2169535,832061,600795
A002030,2024-11,2240157,2018188,741805,217922
A002030,2024-12,2385392,1825191,366555,275182
A002030,2024-12,2266700,1214127,779683,779316
A002030,2025-01,2386212,1724479,384839,110098
A002031,2024-03,1295884,1138930,351251,222035
A002031,2024-04,3305185,2371049,891461,0
A002031,2024-05,2162443,1865183,516628,99874
A002031,2024-06,1632527,1279918,53848,315925
A002031,2024-07,1986046,1612902,58316,694991
A002031,2024-08,1500624,981044,116309,425513
A002031,2024-09,2252008,1084173,245118,137354
A002031,2024-10,1487520,1067857,421857,369977
A002031,2024-11,1962995,1862571,253195,161023
A002031,2024-12,1643554,859923,638384,228744
A002031,2024-12,2129165,1643032,582844,540637
A002031,2025-01,1487996,866849,383508,447823
A002032,2024-03,1670193,1028498,190325,324011
A002032,2024-04,1760367,844239,562374,0
A002032,2024-05,1763279,1199700,488869,64479
A002032,2024-06,1695532,1531779,268055,437
A002032,2024-07,1706294,1054136,49739,281511
A002032,2024-08,1744334,1458874,453599,148500
A002032,2024-09,1608071,1313167,501782,469168
A002032,2024-10,1653661,1353537,399471,282881
A002032,2024-11,1644043,939326,441129,135146
A002032,2024-12,1760906,849110,206550,584254
A002032,2024-12,1745465,988594,221228,530227
A002032,2025-01,1622443,1096151,316394,435969
A002033,2024-03,11478186,8029084,1905303,594959
A002033,2024-04,11117850,6563574,2879064,506820
A002033,2024-05,11459605,5380375,615522,0
A002033,2024-06,12039584,5572172,221810,3595141
A002033,2024-07,10958386,8519632,803263,2608090
A002033,2024-08,11964445,10659701,2420163,286629
A002033,2024-09,11285821,7815095,2213423,3368650
A002033,2024-10,11047643,7081314,3756958,305908
A002033,2024-11,11320325,5243838,3956447,1780965
A002033,2024-12,11293961,8750529,98047,2600915
A002033,2024-12,11760686,9391536,4543924,2257916
A002033,2025-01,10957476,6257626,4346260,1900272
A002034,2024-03,6936060,3862594,1334844,296478
A002034,2024-04,6804605,3108644,552365,0
A002034,2024-05,7243388,4412359,1416174,619046
A002034,2024-06,7458308,6285594,2863873,678850
